level_id,title,maker,difficulty,clear_rate,attempts,clears,likes,tags,completion_rate,difficulty_score,popularity_score,engagement_score,timestamp,data_version
c375f361-fdd1-45cb-9263-fde13f36a7f9,Level 53,Player 3,easy,58.67,767,72,181,"platformer,speedrun",0.614,0.315,0.175,0.492,2024-12-25 23:22:47.447396,1.0
06b237ee-18f5-424d-bd37-a2cd7df2b471,Level 54,Player 4,normal,8.62,177,44,275,"puzzle,technical",0.985,0.711,0.147,0.54,2024-12-25 23:22:47.447396,1.0
67f3c194-ac67-4bf5-931c-924fd6089e5b,Level 55,Player 5,hard,13.73,706,62,485,"platformer,speedrun",0.121,0.248,0.688,0.659,2024-12-25 23:22:47.447396,1.0
552c3bbf-6aee-46bb-9089-ba300bc5f22b,Level 56,Player 6,expert,76.22,605,11,187,"puzzle,technical",0.959,0.973,0.76,0.664,2024-12-25 23:22:47.447396,1.0
9d8f410f-c1d6-4817-8294-73fc0a5adbfd,Level 57,Player 7,easy,26.22,276,29,45,"platformer,speedrun",0.686,0.389,0.797,0.097,2024-12-25 23:22:47.447396,1.0
b17b67e6-3489-4e53-b6b2-0c63b1b17af1,Level 58,Player 8,normal,93.04,703,46,482,"puzzle,technical",0.066,0.088,0.578,0.804,2024-12-25 23:22:47.447396,1.0
7be19c98-137a-4f81-8a24-3b99e0497fb7,Level 59,Player 9,hard,82.11,121,70,211,"platformer,speedrun",0.17,0.65,0.372,0.077,2024-12-25 23:22:47.447396,1.0
fbea6c5f-bf66-4bf9-b961-13b98383305f,Level 60,Player 10,expert,17.45,54,63,202,"puzzle,technical",0.013,0.899,0.302,0.046,2024-12-25 23:22:47.447396,1.0
ed588e6d-d12f-44ed-ac33-81ca61973456,Level 61,Player 1,easy,20.94,979,77,337,"platformer,speedrun",0.983,0.326,0.641,0.274,2024-12-25 23:22:47.447396,1.0
af654cb2-5c5f-4e77-82a0-33e8970c8ddd,Level 62,Player 2,normal,1.4,746,51,94,"puzzle,technical",0.945,0.026,0.032,0.166,2024-12-25 23:22:47.447396,1.0
cb730f77-7c5b-483b-9272-2f791ef2ff83,Level 63,Player 3,hard,95.63,768,93,4,"platformer,speedrun",0.525,0.668,0.187,0.277,2024-12-25 23:22:47.447396,1.0
b5b40474-6324-4aca-a179-7262eb8f7594,Level 64,Player 4,expert,57.53,231,1,332,"puzzle,technical",0.41,0.908,0.916,0.958,2024-12-25 23:22:47.447396,1.0
a26c4afd-5907-4f95-b5ef-93a884e6beab,Level 65,Player 5,easy,32.09,435,12,430,"platformer,speedrun",0.876,0.621,0.573,0.499,2024-12-25 23:22:47.447396,1.0
d5c2fbbc-adf8-4da7-b0c4-31c1106068e3,Level 66,Player 6,normal,43.05,336,98,61,"puzzle,technical",0.599,0.398,0.321,0.026,2024-12-25 23:22:47.447396,1.0
f038eac5-f739-4abe-8865-8bf1b8437052,Level 67,Player 7,hard,91.3,262,81,405,"platformer,speedrun",0.185,0.807,0.382,0.099,2024-12-25 23:22:47.447396,1.0
3545c654-5fbe-465a-84dc-b0764eba35cd,Level 68,Player 8,expert,71.8,781,32,412,"puzzle,technical",0.755,0.178,0.561,0.347,2024-12-25 23:22:47.447396,1.0
2656ea3c-4c78-47af-9038-1348c69f024b,Level 69,Player 9,easy,88.79,700,29,89,"platformer,speedrun",0.837,0.748,0.195,0.988,2024-12-25 23:22:47.447396,1.0
90da83ef-fc36-460d-8537-1bf0f4aa7d3e,Level 70,Player 10,normal,52.48,367,3,139,"puzzle,technical",0.727,0.371,0.701,0.022,2024-12-25 23:22:47.447396,1.0
5c827cf2-f1ee-4ab5-9c5b-77e326e6fff5,Level 71,Player 1,hard,86.87,978,78,455,"platformer,speedrun",0.606,0.088,0.892,0.211,2024-12-25 23:22:47.447396,1.0
a981f575-11ea-4865-b72d-49cc0157493b,Level 72,Player 2,expert,34.35,555,10,20,"puzzle,technical",0.938,0.701,0.589,0.226,2024-12-25 23:22:47.447396,1.0
40946c83-d454-47e6-adc0-169863eb240c,Level 73,Player 3,easy,79.53,230,57,176,"platformer,speedrun",0.689,0.143,0.009,0.459,2024-12-25 23:22:47.447396,1.0
f6346480-f06b-4b38-bd49-31ac6197dc35,Level 74,Player 4,normal,16.85,734,68,106,"puzzle,technical",0.682,0.114,0.936,0.074,2024-12-25 23:22:47.447396,1.0
aac1f9ba-d45b-4a78-a518-029fc2f77b2e,Level 75,Player 5,hard,44.48,956,26,163,"platformer,speedrun",0.799,0.267,0.67,0.921,2024-12-25 23:22:47.447396,1.0
28054a0c-ccea-4ff2-82da-a7586e6223ea,Level 76,Player 6,expert,45.87,926,86,139,"puzzle,technical",0.06,0.014,0.316,0.875,2024-12-25 23:22:47.447396,1.0
144f6d89-568c-4612-b27a-0c2d22da5206,Level 77,Player 7,easy,44.94,739,52,211,"platformer,speedrun",0.826,0.975,0.15,0.566,2024-12-25 23:22:47.447396,1.0
20f71ba2-fdd2-48d7-917c-e0eaa414cfbe,Level 78,Player 8,normal,81.55,13,46,98,"puzzle,technical",0.156,0.548,0.663,0.297,2024-12-25 23:22:47.447396,1.0
60709c8c-df38-44dc-b7ed-1fe76d044768,Level 79,Player 9,hard,8.38,66,71,55,"platformer,speedrun",0.177,0.38,0.076,0.539,2024-12-25 23:22:47.447396,1.0
21800bed-baee-4a6d-b34d-46b27a005a3b,Level 80,Player 10,expert,86.32,379,51,211,"puzzle,technical",0.639,0.82,0.361,0.914,2024-12-25 23:22:47.447396,1.0
e2491e54-c9f3-4a59-ba55-c165fd584be1,Level 81,Player 1,easy,79.84,131,17,209,"platformer,speedrun",0.118,0.443,0.978,0.491,2024-12-25 23:22:47.447396,1.0
04aa7b20-0746-485a-85e1-e71fe45c2874,Level 82,Player 2,normal,17.05,147,87,84,"puzzle,technical",0.899,0.685,0.041,0.441,2024-12-25 23:22:47.447396,1.0
629d5792-8be7-4c7a-a3c2-319facac293e,Level 83,Player 3,hard,90.67,771,88,146,"platformer,speedrun",0.058,0.329,0.005,0.605,2024-12-25 23:22:47.447396,1.0
cc5abf71-3296-44c3-b566-cc94b96a16e6,Level 84,Player 4,expert,34.53,802,88,65,"puzzle,technical",0.213,0.328,0.126,0.918,2024-12-25 23:22:47.447396,1.0
1f4aea81-916b-4c95-ab0f-9e7c8fa00ba7,Level 85,Player 5,easy,77.82,82,96,430,"platformer,speedrun",0.871,0.919,0.36,0.242,2024-12-25 23:22:47.447396,1.0
eef95e43-aa84-429b-8420-cdb8772f5750,Level 86,Player 6,normal,24.7,924,48,163,"puzzle,technical",0.137,0.847,0.525,0.765,2024-12-25 23:22:47.447396,1.0
cb9a5c07-0083-4e02-b01b-57ee023c2aa4,Level 87,Player 7,hard,6.07,457,81,296,"platformer,speedrun",0.438,0.304,0.789,0.089,2024-12-25 23:22:47.447396,1.0
448ea4ec-271d-4ca2-90e3-4b3b4b64dc56,Level 88,Player 8,expert,31.34,917,24,173,"puzzle,technical",0.171,0.782,0.534,0.139,2024-12-25 23:22:47.447396,1.0
c40c4ac7-023b-4476-8234-3e4a07119930,Level 89,Player 9,easy,56.82,421,60,197,"platformer,speedrun",0.204,0.824,0.182,0.67,2024-12-25 23:22:47.447396,1.0
8d702452-c491-478c-a9df-326071a28549,Level 90,Player 10,normal,57.32,765,76,39,"puzzle,technical",0.311,0.854,0.272,0.277,2024-12-25 23:22:47.447396,1.0
a3917090-c74a-4865-948b-e80207e3481c,Level 91,Player 1,hard,59.26,111,93,108,"platformer,speedrun",0.934,0.068,0.435,0.827,2024-12-25 23:22:47.447396,1.0
0c592d99-2aea-4bde-a503-df89cf248197,Level 92,Player 2,expert,0.94,500,42,340,"puzzle,technical",0.178,0.586,0.033,0.319,2024-12-25 23:22:47.447396,1.0
03a387e4-d0cd-4030-90ee-835a782a963f,Level 93,Player 3,easy,47.21,342,94,287,"platformer,speedrun",0.938,0.955,0.702,0.853,2024-12-25 23:22:47.447396,1.0
78113a0a-d2ae-4f0e-95c4-bc7137655cf0,Level 94,Player 4,normal,19.05,106,6,137,"puzzle,technical",0.564,0.468,0.743,0.563,2024-12-25 23:22:47.447396,1.0
e6b82f3f-6582-47da-969d-7f30755206bb,Level 95,Player 5,hard,13.84,644,18,464,"platformer,speedrun",0.851,0.859,0.81,0.848,2024-12-25 23:22:47.447396,1.0
6264318d-326f-4fda-8ecd-8105b8d1795e,Level 96,Player 6,expert,53.62,109,91,279,"puzzle,technical",0.192,0.276,0.047,0.081,2024-12-25 23:22:47.447396,1.0
324eaabf-7f5a-4fbd-b8a7-873954ceece0,Level 97,Player 7,easy,67.47,212,97,225,"platformer,speedrun",0.075,0.262,0.398,0.836,2024-12-25 23:22:47.447396,1.0
b4c3978d-d7fa-4833-91ca-c50c881302da,Level 98,Player 8,normal,40.0,232,11,437,"puzzle,technical",0.488,0.568,0.233,0.218,2024-12-25 23:22:47.447396,1.0
ce0187ab-6fb5-4206-af83-f1df89d0d8ee,Level 99,Player 9,hard,42.42,357,52,85,"platformer,speedrun",0.516,0.004,0.044,0.965,2024-12-25 23:22:47.447396,1.0
c477261d-5f70-46d1-af5e-6546f6cc0bfd,Level 100,Player 10,expert,13.65,772,60,227,"puzzle,technical",0.112,0.748,0.484,0.833,2024-12-25 23:22:47.447396,1.0
