level_id,title,maker,difficulty,clear_rate,attempts,clears,likes,tags,completion_rate,difficulty_score,popularity_score,engagement_score,timestamp,data_version
38f405da-225f-48b4-b37d-1aab52000e68,Level 11,Player 1,hard,71.52,911,96,421,"platformer,speedrun",0.081,0.064,0.201,0.631,2024-12-23 13:25:27.290936,1.0
5a79ed99-8db0-4483-a0a7-c3c6e2cfe2ec,Level 12,Player 2,expert,33.03,713,87,99,"puzzle,technical",0.717,0.992,0.588,0.123,2024-12-23 13:25:27.290936,1.0
33484d9b-92b4-4088-9a75-addd4856a2c7,Level 13,Player 3,easy,95.44,655,87,345,"platformer,speedrun",0.22,0.049,0.981,0.442,2024-12-23 13:25:27.290936,1.0
a6ee8a39-93de-4278-a28b-8e7b37dbac39,Level 14,Player 4,normal,53.06,217,71,342,"puzzle,technical",0.369,0.795,0.366,0.531,2024-12-23 13:25:27.290936,1.0
6c2e2102-778a-42fa-9707-39da8fcea892,Level 15,Player 5,hard,48.4,728,78,385,"platformer,speedrun",0.273,0.046,0.28,0.104,2024-12-23 13:25:27.290936,1.0
aaf0dad4-fc2e-476b-8686-b17daf6ae147,Level 16,Player 6,expert,85.69,239,55,246,"puzzle,technical",0.998,0.573,0.827,0.883,2024-12-23 13:25:27.290936,1.0
97ff7b52-a15e-4e13-b398-b7ae2a5d5742,Level 17,Player 7,easy,17.43,497,26,472,"platformer,speedrun",0.778,0.456,0.25,0.761,2024-12-23 13:25:27.290936,1.0
c06b7dc2-6412-444a-b1ba-33db2639636d,Level 18,Player 8,normal,1.85,807,64,440,"puzzle,technical",0.675,0.748,0.594,0.283,2024-12-23 13:25:27.290936,1.0
9566f0ea-71b0-4a85-a0cb-83cbe5a34eeb,Level 19,Player 9,hard,65.74,997,35,181,"platformer,speedrun",0.479,0.837,0.894,0.528,2024-12-23 13:25:27.290936,1.0
3855af50-9d08-440a-859a-e20502e1dc80,Level 20,Player 10,expert,94.03,887,5,398,"puzzle,technical",0.567,0.297,0.995,0.516,2024-12-23 13:25:27.290936,1.0
66535f56-7694-4726-baa8-36c312e45bf4,Level 21,Player 1,easy,38.5,572,16,103,"platformer,speedrun",0.986,0.506,0.934,0.147,2024-12-23 13:25:27.290936,1.0
f7df56c8-bd7f-4a72-aae4-ccf11f4d3cdc,Level 22,Player 2,normal,86.16,732,24,219,"puzzle,technical",0.209,0.714,0.992,0.475,2024-12-23 13:25:27.290936,1.0
d065dc2b-aed5-4baa-abd7-13e1ee9164e6,Level 23,Player 3,hard,57.75,856,49,180,"platformer,speedrun",0.22,0.356,0.386,0.731,2024-12-23 13:25:27.290936,1.0
db2a043b-26e7-4a7a-b7e5-67f92d2adf5d,Level 24,Player 4,expert,99.25,176,84,211,"puzzle,technical",0.786,0.655,0.346,0.335,2024-12-23 13:25:27.290936,1.0
8cb4fad1-cb4d-4eb6-ba6a-7de6de30dded,Level 25,Player 5,easy,30.9,178,98,369,"platformer,speedrun",0.692,0.174,0.054,0.919,2024-12-23 13:25:27.290936,1.0
88c9d25a-a9ba-43f7-9775-f345209a8766,Level 26,Player 6,normal,27.45,993,37,444,"puzzle,technical",0.906,0.952,0.9,0.715,2024-12-23 13:25:27.290936,1.0
eac3b333-53fd-44fa-8ba7-cecfb4683bdb,Level 27,Player 7,hard,59.82,149,15,91,"platformer,speedrun",0.792,0.613,0.612,0.353,2024-12-23 13:25:27.290936,1.0
f98c3a00-f273-4890-9859-5bbc66e2a601,Level 28,Player 8,expert,9.27,262,44,14,"puzzle,technical",0.253,0.969,0.621,0.46,2024-12-23 13:25:27.290936,1.0
26a146c7-6425-4309-ae40-303a08a83ba2,Level 29,Player 9,easy,81.77,425,27,154,"platformer,speedrun",0.938,0.606,0.3,0.687,2024-12-23 13:25:27.290936,1.0
23839ef5-9bc6-43bf-a7ed-65e672351e56,Level 30,Player 10,normal,73.02,170,95,27,"puzzle,technical",0.217,0.536,0.151,0.212,2024-12-23 13:25:27.290936,1.0
fae0b4b6-9865-45e9-9ab6-4eeec21cb632,Level 31,Player 1,hard,2.1,81,86,140,"platformer,speedrun",0.716,0.898,0.311,0.412,2024-12-23 13:25:27.290936,1.0
a1244ce6-5aed-4cb8-a767-40bb0aef1a27,Level 32,Player 2,expert,82.02,354,48,57,"puzzle,technical",0.261,0.353,0.963,0.248,2024-12-23 13:25:27.290936,1.0
fce55b9b-180c-411d-b9fe-fbf7c6dde423,Level 33,Player 3,easy,40.96,397,33,197,"platformer,speedrun",0.131,0.485,0.211,0.759,2024-12-23 13:25:27.290936,1.0
4b30e5b5-aa8c-46a1-ba7d-f93b075d9d36,Level 34,Player 4,normal,42.14,586,7,212,"puzzle,technical",0.745,0.454,0.437,0.598,2024-12-23 13:25:27.290936,1.0
ba9b22f4-6df5-4435-8f85-65c2568f462f,Level 35,Player 5,hard,42.18,796,51,208,"platformer,speedrun",0.097,0.139,0.476,0.358,2024-12-23 13:25:27.290936,1.0
6c6481d2-ec92-43f2-9e67-eb4ff8f8b296,Level 36,Player 6,expert,28.25,809,96,238,"puzzle,technical",0.996,0.963,0.926,0.75,2024-12-23 13:25:27.290936,1.0
5c23e7e7-db1b-4116-81d4-60a967b1fa8a,Level 37,Player 7,easy,13.6,877,37,281,"platformer,speedrun",0.639,0.508,0.668,0.068,2024-12-23 13:25:27.290936,1.0
6c6421d5-e004-422a-812a-8cfdcf4e23b0,Level 38,Player 8,normal,95.19,294,37,152,"puzzle,technical",0.658,0.767,0.704,0.031,2024-12-23 13:25:27.290936,1.0
844f93bd-fa09-41ef-92af-a3c47cc025ec,Level 39,Player 9,hard,17.09,876,66,49,"platformer,speedrun",0.175,0.031,0.55,0.826,2024-12-23 13:25:27.290936,1.0
fd1079b6-3208-4ca2-b1bd-0545b2e6e8bb,Level 40,Player 10,expert,61.37,679,53,358,"puzzle,technical",0.272,0.016,0.446,0.066,2024-12-23 13:25:27.290936,1.0
3b7d20bc-4626-4183-b480-31aa3d2ce6e5,Level 41,Player 1,easy,76.14,418,77,326,"platformer,speedrun",0.827,0.113,0.031,0.108,2024-12-23 13:25:27.290936,1.0
34b5171c-b906-4285-80f2-395b99e33d43,Level 42,Player 2,normal,78.54,13,5,100,"puzzle,technical",0.898,0.522,0.652,0.779,2024-12-23 13:25:27.290936,1.0
f4649db8-4812-4830-bea0-b51bf1e28bf5,Level 43,Player 3,hard,28.7,301,20,315,"platformer,speedrun",0.488,0.22,0.227,0.054,2024-12-23 13:25:27.290936,1.0
631c8abb-3dd5-432f-bbcf-df1bc3b1a181,Level 44,Player 4,expert,46.08,793,76,384,"puzzle,technical",0.122,0.555,0.293,0.269,2024-12-23 13:25:27.290936,1.0
9fa8db2d-df4a-4e66-a954-d6eb18600f5b,Level 45,Player 5,easy,21.07,690,14,407,"platformer,speedrun",0.308,0.204,0.127,0.896,2024-12-23 13:25:27.290936,1.0
f94a1cf0-bcc9-4e57-be4f-bf3bfa3ce8f9,Level 46,Player 6,normal,13.53,571,11,87,"puzzle,technical",0.292,0.799,0.427,0.488,2024-12-23 13:25:27.290936,1.0
40e62580-310e-4328-a611-4446a0936209,Level 47,Player 7,hard,80.49,246,99,470,"platformer,speedrun",0.266,0.355,0.852,0.486,2024-12-23 13:25:27.290936,1.0
c20198e1-5e46-4d4a-bee8-f8592e1e10a7,Level 48,Player 8,expert,38.31,180,1,162,"puzzle,technical",0.752,0.069,0.138,0.063,2024-12-23 13:25:27.290936,1.0
bec61dfb-2006-49ca-9973-91b8439934f9,Level 49,Player 9,easy,70.91,389,65,63,"platformer,speedrun",0.004,0.845,0.546,0.712,2024-12-23 13:25:27.290936,1.0
c74d174d-56ef-4dc8-89b1-4e636c74d1d1,Level 50,Player 10,normal,52.48,728,29,183,"puzzle,technical",0.355,0.872,0.387,0.24,2024-12-23 13:25:27.290936,1.0
9c1c3bf3-98b3-4a56-a101-8f3423a43c37,Level 51,Player 1,hard,75.47,140,88,74,"platformer,speedrun",0.239,0.867,0.41,0.016,2024-12-23 13:25:27.290936,1.0
c3a23bc3-1ae2-4fa8-a651-3f3e7ff28395,Level 52,Player 2,expert,28.43,709,34,397,"puzzle,technical",0.262,0.447,0.583,0.566,2024-12-23 13:25:27.290936,1.0
8a4017ca-2412-45b0-b68e-2eafb17031e1,Level 53,Player 3,easy,89.99,897,65,8,"platformer,speedrun",0.533,0.11,0.559,0.464,2024-12-23 13:25:27.290936,1.0
c7f3b42a-5c39-4420-9e3b-b6b2663c0e5a,Level 54,Player 4,normal,46.13,102,52,334,"puzzle,technical",0.282,0.194,0.421,0.066,2024-12-23 13:25:27.290936,1.0
136e4ffa-ba31-4196-b5e1-853cc655fa32,Level 55,Player 5,hard,39.81,969,73,44,"platformer,speedrun",0.461,0.605,0.806,0.662,2024-12-23 13:25:27.290936,1.0
ac995efe-49ab-46b2-8e4d-31e650de5f40,Level 56,Player 6,expert,28.26,392,50,396,"puzzle,technical",0.005,0.937,0.689,0.379,2024-12-23 13:25:27.290936,1.0
16592545-5a89-42a5-86f9-fe6b658b1097,Level 57,Player 7,easy,0.9,684,83,297,"platformer,speedrun",0.681,0.39,0.785,0.39,2024-12-23 13:25:27.290936,1.0
94311405-92ff-44a9-8db7-9cd52eeb174a,Level 58,Player 8,normal,80.78,853,47,357,"puzzle,technical",0.091,0.15,0.072,0.048,2024-12-23 13:25:27.290936,1.0
9f9fcc7e-d08f-49a6-8f22-25e24f56a022,Level 59,Player 9,hard,91.18,337,96,326,"platformer,speedrun",0.001,0.922,0.524,0.505,2024-12-23 13:25:27.290936,1.0
0590d63b-71c1-408f-a189-937f0d386090,Level 60,Player 10,expert,0.45,196,49,70,"puzzle,technical",0.802,0.881,0.023,0.209,2024-12-23 13:25:27.290936,1.0
25ca82c6-a194-4b56-b701-f85f1eb2bc3b,Level 61,Player 1,easy,15.74,875,52,425,"platformer,speedrun",0.405,0.574,0.987,0.482,2024-12-23 13:25:27.290936,1.0
a908d574-766c-4d5c-8155-e3b853244944,Level 62,Player 2,normal,37.15,179,14,287,"puzzle,technical",0.956,0.791,0.574,0.798,2024-12-23 13:25:27.290936,1.0
d1021262-93f8-4a09-a66d-53c8d8115d95,Level 63,Player 3,hard,55.21,788,77,266,"platformer,speedrun",0.089,0.767,0.509,0.871,2024-12-23 13:25:27.290936,1.0
2e7e5965-3d67-4f01-9c1a-88116b6e365f,Level 64,Player 4,expert,16.08,487,15,417,"puzzle,technical",0.063,0.428,0.266,0.257,2024-12-23 13:25:27.290936,1.0
9e168018-8c03-4d82-a110-2b0b7e90b5cb,Level 65,Player 5,easy,97.28,857,93,390,"platformer,speedrun",0.091,0.799,0.371,0.908,2024-12-23 13:25:27.290936,1.0
e90c17b9-1f22-4772-a7ae-f163ba7964e7,Level 66,Player 6,normal,55.63,639,31,182,"puzzle,technical",0.492,0.387,0.78,0.976,2024-12-23 13:25:27.290936,1.0
de81ae13-3fe9-4ba4-b7ac-fc2dd54f3247,Level 67,Player 7,hard,41.74,42,5,287,"platformer,speedrun",0.902,0.732,0.677,0.686,2024-12-23 13:25:27.290936,1.0
678786b8-a981-42fb-80ed-a8856fa507f5,Level 68,Player 8,expert,75.74,348,23,298,"puzzle,technical",0.135,0.694,0.187,0.459,2024-12-23 13:25:27.290936,1.0
8ed4b3b0-6424-41c3-8d0a-e03ef970a4f0,Level 69,Player 9,easy,55.94,528,97,318,"platformer,speedrun",0.055,0.975,0.595,0.778,2024-12-23 13:25:27.290936,1.0
f28f2d0c-c6c9-4d98-ba32-0c7598c20b2c,Level 70,Player 10,normal,82.56,261,17,417,"puzzle,technical",0.302,0.005,0.275,0.907,2024-12-23 13:25:27.290936,1.0
95e412c0-7bb2-46d6-b785-d1a1f33ee8d1,Level 71,Player 1,hard,62.39,435,93,225,"platformer,speedrun",0.526,0.052,0.485,0.146,2024-12-23 13:25:27.290936,1.0
305110fa-811f-4ed6-b3ac-489b7f9a5b6a,Level 72,Player 2,expert,39.47,98,95,396,"puzzle,technical",0.987,0.941,0.517,0.892,2024-12-23 13:25:27.290936,1.0
c16728da-63b8-4bbb-b1e2-7c33d61475ce,Level 73,Player 3,easy,67.24,587,27,466,"platformer,speedrun",0.4,0.505,0.264,0.278,2024-12-23 13:25:27.290936,1.0
31e4f7e8-e83d-49ba-a5b6-91e820e02dad,Level 74,Player 4,normal,97.94,17,46,27,"puzzle,technical",0.939,0.81,0.72,0.788,2024-12-23 13:25:27.290936,1.0
0af4c2d4-ea85-481f-9fb8-d25c7a59d41a,Level 75,Player 5,hard,60.55,447,52,327,"platformer,speedrun",0.026,0.414,0.791,0.296,2024-12-23 13:25:27.290936,1.0
a5733fc2-efaf-4aa2-a6d5-9b70287a2637,Level 76,Player 6,expert,85.61,58,60,466,"puzzle,technical",0.815,0.435,0.002,0.206,2024-12-23 13:25:27.290936,1.0
6d169177-4ea5-4391-b726-edbcb57c78bf,Level 77,Player 7,easy,31.3,637,52,429,"platformer,speedrun",0.21,0.012,0.365,0.678,2024-12-23 13:25:27.290936,1.0
5a455cd3-feeb-4ce6-911b-177140676430,Level 78,Player 8,normal,20.0,145,28,477,"puzzle,technical",0.147,0.863,0.251,0.949,2024-12-23 13:25:27.290936,1.0
1206575f-7aa6-46af-bf63-b514d37746e5,Level 79,Player 9,hard,64.4,192,99,93,"platformer,speedrun",0.149,0.799,0.016,0.253,2024-12-23 13:25:27.290936,1.0
f931f561-2116-4877-b904-80765c3ecf52,Level 80,Player 10,expert,72.87,899,48,131,"puzzle,technical",0.789,0.581,0.719,0.534,2024-12-23 13:25:27.290936,1.0
ba77310c-e26d-4f3e-869f-159edb19367f,Level 81,Player 1,easy,78.22,456,92,387,"platformer,speedrun",0.897,0.691,0.905,0.719,2024-12-23 13:25:27.290936,1.0
9dd657a5-3d64-4963-8138-e558a768f28d,Level 82,Player 2,normal,47.04,643,30,299,"puzzle,technical",0.123,0.374,0.48,0.288,2024-12-23 13:25:27.290936,1.0
4dc6499a-2478-47bf-ae0d-4a30c9aaf167,Level 83,Player 3,hard,13.12,504,88,462,"platformer,speedrun",0.592,0.084,0.662,0.299,2024-12-23 13:25:27.290936,1.0
0d41bf05-b74d-4531-b2f8-fcefb2821e1e,Level 84,Player 4,expert,17.16,495,57,283,"puzzle,technical",0.709,0.637,0.969,0.172,2024-12-23 13:25:27.290936,1.0
5edf8bf8-cbd4-4ef3-a13a-bb0062567f27,Level 85,Player 5,easy,11.65,639,44,260,"platformer,speedrun",0.639,0.92,0.805,0.741,2024-12-23 13:25:27.290936,1.0
d4863a17-8d68-487c-b8de-68981f012e00,Level 86,Player 6,normal,63.32,754,17,125,"puzzle,technical",0.851,0.521,0.419,0.879,2024-12-23 13:25:27.290936,1.0
d2c4cd77-51e7-4bf4-b89f-fd1b9506bd7c,Level 87,Player 7,hard,54.76,548,41,266,"platformer,speedrun",0.553,0.568,0.696,0.675,2024-12-23 13:25:27.290936,1.0
b1461c05-44e7-4fb4-accb-dcd195abb097,Level 88,Player 8,expert,95.84,634,1,151,"puzzle,technical",0.108,0.192,0.768,0.554,2024-12-23 13:25:27.290936,1.0
cf39d9f6-4369-4412-bc60-050d0b5fd70e,Level 89,Player 9,easy,20.28,801,24,59,"platformer,speedrun",0.466,0.426,0.391,0.487,2024-12-23 13:25:27.290936,1.0
373be7f6-1cb0-4bd3-967e-c7fd1996aca7,Level 90,Player 10,normal,38.66,342,46,376,"puzzle,technical",0.136,0.428,0.109,0.541,2024-12-23 13:25:27.290936,1.0
258096ea-7ee6-43d2-a14b-d8aabde59aa1,Level 91,Player 1,hard,11.55,707,68,241,"platformer,speedrun",0.714,0.505,0.498,0.848,2024-12-23 13:25:27.290936,1.0
ab17ca1d-85a7-4a99-823d-0bbdda306666,Level 92,Player 2,expert,37.76,15,49,229,"puzzle,technical",0.838,0.326,0.262,0.967,2024-12-23 13:25:27.290936,1.0
cde15999-e809-4c47-b66d-a4fdb2856ca2,Level 93,Player 3,easy,63.05,959,1,275,"platformer,speedrun",0.082,0.007,0.916,0.025,2024-12-23 13:25:27.290936,1.0
9e71bd2f-72d8-4867-a549-50f48ae5b591,Level 94,Player 4,normal,3.54,174,76,94,"puzzle,technical",0.539,0.406,0.792,0.678,2024-12-23 13:25:27.290936,1.0
e9970057-f6c5-48fe-870c-c7f263a1fbe8,Level 95,Player 5,hard,97.92,811,49,349,"platformer,speedrun",0.74,0.613,0.6,0.579,2024-12-23 13:25:27.290936,1.0
d06a5f25-832a-48f0-9f33-d437dea24659,Level 96,Player 6,expert,61.59,737,99,80,"puzzle,technical",0.578,0.307,0.064,0.047,2024-12-23 13:25:27.290936,1.0
9cdc9755-2a38-4b52-82e4-3b19d7b458ed,Level 97,Player 7,easy,60.28,880,83,421,"platformer,speedrun",0.15,0.336,0.899,0.558,2024-12-23 13:25:27.290936,1.0
f8253603-dfcc-4d8f-84fe-73405cd0dcf0,Level 98,Player 8,normal,31.4,556,54,297,"puzzle,technical",0.932,0.304,0.893,0.429,2024-12-23 13:25:27.290936,1.0
4e6e3c67-4191-4626-a9b4-0bf1de009c47,Level 99,Player 9,hard,69.97,660,30,446,"platformer,speedrun",0.02,0.677,0.153,0.408,2024-12-23 13:25:27.290936,1.0
0427da61-06d0-4ec5-b4a8-8fec195b3818,Level 100,Player 10,expert,49.79,172,11,423,"puzzle,technical",0.764,0.09,0.899,0.725,2024-12-23 13:25:27.290936,1.0
