level_id,title,maker,difficulty,clear_rate,attempts,clears,likes,tags,completion_rate,difficulty_score,popularity_score,engagement_score,timestamp,data_version
96dcfc3f-c72a-4077-814c-e741b0f1f236,Level 52,Player 2,expert,69.73,626,26,237,"puzzle,technical",0.869,0.544,0.994,0.558,2024-12-24 12:05:28.060052,1.0
6bf82c2c-0ba1-4a7d-91f8-37a916e927a9,Level 53,Player 3,easy,0.99,362,56,97,"platformer,speedrun",0.087,0.487,0.205,0.632,2024-12-24 12:05:28.060052,1.0
1a30d8b3-daa6-4af4-8828-007bebfd2adb,Level 54,Player 4,normal,77.06,240,32,384,"puzzle,technical",0.657,0.864,0.956,0.529,2024-12-24 12:05:28.060052,1.0
5d6091c5-6c9d-4c8c-916d-9f17dc718f98,Level 55,Player 5,hard,93.68,90,11,247,"platformer,speedrun",0.287,0.614,0.46,0.089,2024-12-24 12:05:28.060052,1.0
c5ce06da-8a76-49fb-af96-bed86eadd5a1,Level 56,Player 6,expert,8.22,827,31,27,"puzzle,technical",0.18,0.078,0.903,0.387,2024-12-24 12:05:28.060052,1.0
048277f8-aa4d-4a20-8fdc-579660ea2c6b,Level 57,Player 7,easy,24.83,830,34,27,"platformer,speedrun",0.269,0.582,0.014,0.073,2024-12-24 12:05:28.060052,1.0
d6742243-d13c-4da3-8cf0-43c67699b2b7,Level 58,Player 8,normal,74.98,922,52,147,"puzzle,technical",0.12,0.917,0.944,0.19,2024-12-24 12:05:28.060052,1.0
baa58484-6662-4653-aef0-de9eae4ff4dc,Level 59,Player 9,hard,71.93,377,95,255,"platformer,speedrun",0.37,0.507,0.286,0.606,2024-12-24 12:05:28.060052,1.0
0d0b36a6-8b8e-4450-bfae-8a5468a48ada,Level 60,Player 10,expert,22.54,55,94,482,"puzzle,technical",0.214,0.724,0.804,0.754,2024-12-24 12:05:28.060052,1.0
04a6b40e-8b00-4c3a-aed4-d9351d02f26f,Level 61,Player 1,easy,36.68,209,51,84,"platformer,speedrun",0.49,0.336,0.582,0.33,2024-12-24 12:05:28.060052,1.0
868df1c5-bf83-4cf7-95bc-b557fe1a0415,Level 62,Player 2,normal,31.97,672,9,361,"puzzle,technical",0.539,0.086,0.699,0.43,2024-12-24 12:05:28.060052,1.0
ec626749-02fc-4e55-a551-1ca8e3206569,Level 63,Player 3,hard,39.37,851,93,3,"platformer,speedrun",0.578,0.028,0.187,0.796,2024-12-24 12:05:28.060052,1.0
fe9bae79-20f9-4eaf-91fe-72352512d4ba,Level 64,Player 4,expert,1.57,610,36,174,"puzzle,technical",0.365,0.247,0.857,0.138,2024-12-24 12:05:28.060052,1.0
40e6f9f4-2db2-4520-b243-9b037b428477,Level 65,Player 5,easy,59.85,591,56,414,"platformer,speedrun",0.132,0.04,0.395,0.597,2024-12-24 12:05:28.060052,1.0
8a834b4c-ab7d-43a0-9f04-fbfac5709153,Level 66,Player 6,normal,43.59,227,76,317,"puzzle,technical",0.093,0.674,0.874,0.146,2024-12-24 12:05:28.060052,1.0
9f4d834a-d701-4df5-982d-af3004008fc6,Level 67,Player 7,hard,38.92,662,43,37,"platformer,speedrun",0.378,0.769,0.381,0.873,2024-12-24 12:05:28.060052,1.0
ce566e2d-c466-4886-9a62-f1e5489c3812,Level 68,Player 8,expert,72.38,928,10,14,"puzzle,technical",0.245,0.94,0.807,0.122,2024-12-24 12:05:28.060052,1.0
8e4664a8-68aa-43b3-8135-d292796e9bde,Level 69,Player 9,easy,3.9,300,71,239,"platformer,speedrun",0.258,0.599,0.597,0.023,2024-12-24 12:05:28.060052,1.0
c2080bb3-c66f-4f00-91ea-26e20588c0fb,Level 70,Player 10,normal,99.43,398,31,97,"puzzle,technical",0.79,0.072,0.437,0.913,2024-12-24 12:05:28.060052,1.0
f0af1307-3398-49af-99ff-6c3f14c5e515,Level 71,Player 1,hard,13.32,843,62,413,"platformer,speedrun",0.776,0.193,0.412,0.132,2024-12-24 12:05:28.060052,1.0
0776308e-6e0d-46d9-a918-aa7ede54d9f5,Level 72,Player 2,expert,43.95,647,41,479,"puzzle,technical",0.554,0.082,0.408,0.038,2024-12-24 12:05:28.060052,1.0
bc4960f0-dc4d-4ea9-b198-f2c1066410d2,Level 73,Player 3,easy,86.59,499,7,453,"platformer,speedrun",0.49,0.076,0.256,0.052,2024-12-24 12:05:28.060052,1.0
43cab7d4-00b5-4b2e-8632-1a0e596b5f19,Level 74,Player 4,normal,66.24,863,41,172,"puzzle,technical",0.217,0.771,0.06,0.824,2024-12-24 12:05:28.060052,1.0
228756ce-1a93-423f-bc1a-afbd7923fa82,Level 75,Player 5,hard,50.42,147,63,424,"platformer,speedrun",0.161,0.711,0.406,0.678,2024-12-24 12:05:28.060052,1.0
8e8d7b66-af1f-4d2b-b4c4-15e4cf20e580,Level 76,Player 6,expert,75.37,775,3,204,"puzzle,technical",0.952,0.658,0.444,0.023,2024-12-24 12:05:28.060052,1.0
84ed9730-7901-49f9-86bc-6af3cf4d2af1,Level 77,Player 7,easy,9.26,337,17,190,"platformer,speedrun",0.081,0.839,0.699,0.79,2024-12-24 12:05:28.060052,1.0
2b927756-4c2e-4abb-bf30-f3f9eba6d2de,Level 78,Player 8,normal,42.49,501,74,299,"puzzle,technical",0.046,0.214,0.455,0.405,2024-12-24 12:05:28.060052,1.0
d1e912f6-4478-45f9-8a15-7c6470d125f9,Level 79,Player 9,hard,88.34,741,76,323,"platformer,speedrun",0.834,0.782,0.372,0.03,2024-12-24 12:05:28.060052,1.0
a489c42b-0803-4d9e-b025-888d5a4dee22,Level 80,Player 10,expert,24.87,123,93,363,"puzzle,technical",0.749,0.679,0.827,0.98,2024-12-24 12:05:28.060052,1.0
876e1c5a-6fde-4e35-ad43-cb5a72c480e5,Level 81,Player 1,easy,87.98,181,88,276,"platformer,speedrun",0.804,0.724,0.946,0.807,2024-12-24 12:05:28.060052,1.0
ce0d6a34-567c-4250-8a04-fb89f73349b8,Level 82,Player 2,normal,27.41,120,63,70,"puzzle,technical",0.138,0.574,0.318,0.362,2024-12-24 12:05:28.060052,1.0
2d538ba8-f727-47e4-aad2-dbc312f5f691,Level 83,Player 3,hard,23.33,552,60,407,"platformer,speedrun",0.266,0.68,0.628,0.634,2024-12-24 12:05:28.060052,1.0
aac041cf-f180-46e1-8ec8-279742c70e6f,Level 84,Player 4,expert,32.71,490,86,18,"puzzle,technical",0.192,0.715,0.269,0.144,2024-12-24 12:05:28.060052,1.0
b5d47ae4-f891-4093-9ecb-e688100e0078,Level 85,Player 5,easy,92.17,523,22,467,"platformer,speedrun",0.815,0.591,0.262,0.899,2024-12-24 12:05:28.060052,1.0
61a10f20-6b24-4b9f-b78d-da42d5821da3,Level 86,Player 6,normal,92.71,410,99,190,"puzzle,technical",0.203,0.571,0.246,0.119,2024-12-24 12:05:28.060052,1.0
a0a9b837-69a3-42aa-b6a0-61094433aa28,Level 87,Player 7,hard,14.93,241,66,20,"platformer,speedrun",0.014,0.935,0.323,0.964,2024-12-24 12:05:28.060052,1.0
2e9c5dcd-7ac2-42c7-b73e-956b56800525,Level 88,Player 8,expert,18.13,156,5,464,"puzzle,technical",0.004,0.613,0.15,0.57,2024-12-24 12:05:28.060052,1.0
6d8cfcae-ee4c-4374-bac0-ff16c11a7db2,Level 89,Player 9,easy,48.88,771,52,61,"platformer,speedrun",0.177,0.84,0.794,0.052,2024-12-24 12:05:28.060052,1.0
26692016-e1c7-4df9-8c5d-db44e4a53f16,Level 90,Player 10,normal,27.76,301,78,288,"puzzle,technical",0.443,0.029,0.779,0.755,2024-12-24 12:05:28.060052,1.0
46ea1f8c-9a52-4cc5-9fbe-fe567a67776d,Level 91,Player 1,hard,51.32,918,3,295,"platformer,speedrun",0.362,0.559,0.816,0.503,2024-12-24 12:05:28.060052,1.0
ba6d3769-0b01-4b9c-b151-f4bff8661b04,Level 92,Player 2,expert,11.29,174,61,458,"puzzle,technical",0.393,0.634,0.961,0.781,2024-12-24 12:05:28.060052,1.0
70f209be-9120-4f81-b517-eef030d4734b,Level 93,Player 3,easy,44.58,536,13,479,"platformer,speedrun",0.097,0.781,0.079,0.053,2024-12-24 12:05:28.060052,1.0
dff46555-a506-4edd-b4a5-2fa31727f549,Level 94,Player 4,normal,77.46,631,47,292,"puzzle,technical",0.929,0.537,0.573,0.95,2024-12-24 12:05:28.060052,1.0
3d14ff6a-83a4-4514-a465-9614e6743bd1,Level 95,Player 5,hard,85.42,865,83,52,"platformer,speedrun",0.847,0.646,0.532,0.115,2024-12-24 12:05:28.060052,1.0
2f863f17-79a2-433c-82fb-f1c75cde6579,Level 96,Player 6,expert,53.22,190,46,437,"puzzle,technical",0.661,0.739,0.078,0.431,2024-12-24 12:05:28.060052,1.0
904a4ad2-708e-47fc-bb7f-7d46cb154bd4,Level 97,Player 7,easy,41.81,475,94,197,"platformer,speedrun",0.895,0.737,0.066,0.429,2024-12-24 12:05:28.060052,1.0
be743554-639d-419b-b1cb-aa15c5bea4aa,Level 98,Player 8,normal,67.74,302,45,244,"puzzle,technical",0.245,0.097,0.838,0.69,2024-12-24 12:05:28.060052,1.0
9d207fd7-bda3-4201-b2fb-b9dc725e5519,Level 99,Player 9,hard,70.88,243,15,447,"platformer,speedrun",0.713,0.631,0.449,0.19,2024-12-24 12:05:28.060052,1.0
2183aa09-0558-4935-880c-4c1daf0e7049,Level 100,Player 10,expert,89.32,923,78,352,"puzzle,technical",0.435,0.165,0.125,0.489,2024-12-24 12:05:28.060052,1.0
